220145,GARBANZO BEANS CND GOV.,6/#10,0,20,G,Both,CS,0.00,0,0.00,6,252,0, ,0,0,0,0
220210,BEANS VEGETARIAN CND GOV,6/#10,0,20,G,Both,CS,8.10,4,0.00,6,288,0, ,0,0,0,0
220260,BEEF GR FRZN GOV,36#,0,20,G,DFC,CS,48.96,4,0.00,36,396,0, ,0,0,0,0
220390,CHEESE MOZZ GOV,8/6#,0,20,G,Both,CS,52.27,4,0.00,48,768,0, ,0,0,0,0
220410,CHEESE PROC GOV,6/5#,0,20,G,Both,CS,36.00,4,0.00,30,480,0, ,0,0,0,0
220455,CHICKEN FULLY COOKED DICED,12/50 OZ,0,20,G,Both,CS,92.00,4,0.00,0,0,0, ,0,0,0,0
220540,CHICKEN PIECES BRD GOV,30 LB.,0,20,G,Both,CS,39.00,4,0.00,1,60,0, ,0,0,0,0
220545,CHICKEN PIECES ROASTED GOV, ,0,20,G,Both, ,0.00,0,0.00,0,0,0, ,0,0,0,0
220610,HAM BNLS COOKED GOV,40#,0,20,G,Both,CS,53.08,4,0.00,10,400,0, ,0,0,0,0
220710,PEANUT BUTTER GOV,6/#10,0,20,G,Both,CS,32.55,4,0.00,6,585,0, ,0,0,0,0
220770,PEANUTS RSTD GOV,6/#10,0,20,G,Both,CS,20.80,4,0.00,6,624,0, ,0,0,0,0
220775,WALNUTS GC,30#,0,20,G,DFC,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
220900,TURKEY ROAST FRZ GOV,4/8-12#,0,20,G,DFC,CS,58.00,4,0.00,34,357,0, ,0,0,0,0
220910,TURKEY BREAST 549 GC,40#,0,20,G,DFC,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
220920,SMOKED TURKEY DELI BRST 550,40#,0,20,G,DFC,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
230730,SALAD OIL GOV,6/1 GAL,0,30,G,Both,CS,18.05,4,0.00,6,0,0, ,0,0,0,0
230735,PUDDING GC CHOC.,6/#10,0,30,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
230736,PUDDING GC VANILLA,48 3.5OZ,0,30,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240092,GREEN BEANS GC 061,6#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240094,GARBANZO BEANS GC A089,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240096,CANNED CARROTS GC A100, ,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240098,CORN LIQ PAK GC A110,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240100,CORN VAC PAK GC A115,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240102,CANNED PEAS GC A140,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240104,POTATO INSTANT GC A196, ,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240106,SWEET POTATO GC A220,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240108,SALSA GC A237,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240110,TOMATO SAUCE GC A239,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240112,TOMATO DICED GC A241,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240114,SPAGHETTI SAUCE GC A243,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240116,TOMATO PASTE GC A252,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240118,WALNUTS BULK GC A257, ,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240120,TRAIL MIX GC A261, ,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240122,CRANBERRY CANNED GC A288,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240124,CRANBERRY DRY GC A291, ,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240126,APPLES SLICED GC A345,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240128,APPLESAUCE GC A350,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240130,APRICOTS CANNED GC A361,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240132,PEACHES SLICED GC A408,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
240134,PEACHES DICED GC A409,6/#10,0,40,G,Both,CS,0.00,0,0.00,0,0,0, ,0,0,0,0
